InputID,TargetID,Distance
"hampton, FL, US",K42J,7.7528873512845
"pomfret, VT, US",KLEB,16.1130291337296
"ft. yukon, AK, US",PFYU,0.80884869803307
"i-355, IL, US",K06C,5.3531297880617705
"norton, OH, US",K3G3,8.4553049073942
"west long branch, NJ, US",44NJ,7.4715469132689005
"pontiac, IL, US",LL56,2.55726270377019
"leola, PA, US",2SD9,21.4698535434252
"somerville, TX, US",KFYE,4.59644716113201
"breezy point, MN, US",US-0634,1.50456189668481
"shade gap, PA, US",05PS,3.60098504408844
"renton/seattle, WA, US",KBFI,1.5466968789267599
"richton, MS, US",4MS9,10.123323686518502
"kosciusko, MS, US",KOSX,4.59569906233506
"sherman, TX, US",KSWI,1.9557406604290501
"lecompte, LA, US",LA35,6.288674983757101
"parsippany, NJ, US",KMMU,5.65517873704176
"hickman, NE, US",NE79,2.71402616111517
"gary, IN, US",KGYY,5.05413850750506
"brookhaven, PA, US",KHWV,5.334083288031691
"hilton head, SC, US",2SC4,2.30513883814098
"sammamish, WA, US",1WA6,9.222412914454502
"mesa, DE, US",KFFZ,9.169883862212702
"turners falls, MA, US",K0B5,2.6477553735228603
"n. ridgeville, OH, US",49OH,4.11097010040819
"hornick, IA, US",IA58,10.367573760557999
"soho observatory, IL, US",KLUK,3.4458247441602
"dade city, FL, US",5FL0,5.65846000117875
"oro valley, AZ, US",57AZ,4.84801065030888
"interior, SD, US",SD66,19.161057719610003
"meriden/wallingford, CT, US",KMMK,2.7616512879258304
"ormond beach, FL, US",US-0603,5.06148921688437
"northfield, OH, US",VT47,9.385146402011102
"titusville, FL, US",KX21,2.8473100591136404
"maud, OK, US",36OK,13.949812852992
"garrett, IN, US",KGWB,6.01141727791845
"kilgore, TX, US",KVTN,24.3044023969827
"central city, KY, US",KM21,6.5403368772336
"tulare/bakersfield, CA, US",KL45,4.50305379523125
"mullen, NE, US",MHN,0.96358099898601
"wedowee, AL, US",K7A5,19.537081390044904
"belmar, NJ, US",KBLM,7.7002810881876
"breckenridge, MO, US",KBKD,3.16131452241858
"thomasville, GA, US",N97,5.564694261825
"grove, OH, US",KGMJ,2.35865578755969
"gay head, MA, US",15MA,10.3173231805416
"leupp/flagstaff, AZ, US",KFLG,2.28956600778948
"capitola, FL, US",CA66,8.0992667788605
"pittsfield/adams, MA, US",KPSF,7.001960305716899
"mccleary, WA, US",WN47,2.0260619597934
"west islip, NY, US",KFRG,8.0745539381739
"banks, AL, US",AL02,19.8242431499358
"new providence, PA, US",KMMU,9.724878503937
"poland, ME, US",KLEW,7.576875446175
"townville, PA, US",K6G1,11.373879439622701
"califon, NJ, US",NJ16,3.4392737200851005
"narberth, PA, US",PA90,4.61594406541995
"waupaca, WI, US",KPCZ,4.468146590394721
"christiansburg, OH, US",23OA,1.005915845259
"hamlin, PA, US",12WV,5.95110557328273
"hazard, KY, US",KK20,13.856283274628701
"litchfield park, AZ, US",KLUF,2.04370401379968
"martinez lake, CA, US",KDNL,6.614375943162601
"new baltimore, PA, US",5G2,8.334113064183
"boonsboro, MD, US",22MD,7.698321085814101
"mount kisco, NY, US",KHPN,13.2210543976353
"belle harbor, NY, US",NK30,4.76892804628764
"greenville, TX, US",VA00,7.4053901866158
"hagarville, AR, US",KH35,8.1913994303301
"plymouth, NH, US",KPYM,4.0281398307278105
"point barrow, AK, US",US-0252,4.89140011502964
"gilberts, IL, US",7CL9,14.0417328816378
"madera, PA, US",49CL,2.6292746474784
"sonoma, CA, US",0Q9,2.0740053511782
"winchester, IN, US",KOKV,4.25936960785161
"aztalan state park, WI, US",17WI,3.27283599308265
"pamplico, SC, US",SC94,11.972227505364001
"east williston, NY, US",7N3,9.6683886191169
"vienna, OH, US",16IS,16.3532884736061
"ocean isle, NC, US",K60J,1.67406776589033
"barnhart, NH, US",27LL,5.72499245268522
"horizon city, TX, US",KT27,2.92189025377386
"surf city, NC, US",21JY,3.8123172991927805
"skytop, PA, US",8N4,1.32587519959044
"grafton, IL, US",MA97,8.729162816242502
"rancho, CA, US",KE14,11.156022898306203
"wickenberg, AZ, US",AZ64,2.94123739581396
"heath, MA, US",K0B5,22.235440444209004
"sanders, AZ, US",0KY0,12.307561122353402
"bloomfield hills, MI, US",KVLL,5.68366502158809
"coquina key, FL, US",KSPG,3.5705999247992097
"lido beach, NY, US",KJFK,13.4725152794355
"silverton, CO, US",79XS,0.68393421584154
"i-5, CA, US",CZ-0053,7.800190862095801
"evans city, PA, US",PN16,3.5775275870199605
"green lake, MI, US",Y88,1.78434440488134
"west alexandria, OH, US",3OH1,4.30127935901982
"trego, WI, US",1H9,5.51983429365237
"elizabeth, PA, US",KACP,13.3489117105641
"palermo, ME, US",29ME,5.29936631177157
"pinedale, WY, US",KPNA,6.10667511729075
"haledon, NJ, US",KCDW,9.015035420933101
"rancho santa fe, CA, US",KCRQ,9.133554643839899
"lake grove, NY, US",KISP,5.67747024700527
"douglas island, AK, US",5Z1,4.39593835023216
"warrensburg, NY, US",8NK8,12.9595317026013
"pearl, MS, US",79IS,4.4360113697811006
"oak hill, WV, US",2FD6,2.7288842200133403
"none, CO, US",CZ-0061,6.0338006544550495
"wildrose, ND, US",NA92,14.6342761239213
"springer, CO, US",KS42,3.12018819139089
"hanna, WY, US",WY17,13.9590765567774
"west sacramento, CA, US",60CL,2.16419669193339
"colfax, WA, US",KS94,2.88847848410469
"culleoka, TN, US",9TN5,2.7608340130947004
"del rio, TX, US",KDRT,2.4016883110811102
"seal rock, OR, US",K5S6,6.427223686612799
"brazil, IN, US",0I2,4.48558798601781
"bloomfield, NY, US",KLDJ,4.88670892274916
"bridgeport, VT, US",KBDR,5.719988173175911
"jonesboro, LA, US",GA89,7.5863658638331
"cossayuna, NY, US",4NK2,3.6212149540850405
"tres pinos, CA, US",9CL2,5.91275457621405
"haymarket, VA, US",51VA,9.217996003640701
"stone harbor, NJ, US",JY04,11.6503669228563
"coutit, MA, US",LFDC,14.239681250387402
"stryker, OH, US",K0G6,6.926436844671601
"st. james, NY, US",KISP,9.0925169848992
"shalimar, FL, US",KVPS,5.77038838639635
"mission, SD, US",KSUO,12.077682100400702
"jenkins, MN, US",KLNP,19.0445658511842
"lowell, OH, US",OI27,5.157910424348641
"randolph afb, TX, US",KRND,0.0573943212665064
"robertsville, MO, US",OH15,3.50892395227458
"knoxville, MD, US",VA61,6.03504238622031
"canyon lake, CA, US",CA89,4.60132739891559
"valhalla, NY, US",6N7,3.2512942211635805
"advance, NC, US",IN25,2.90739446166546
"whistling straits, WI, US",KSBM,9.7878112503435
"marshall, AR, US",K4A5,2.2103227655748
"craig, AK, US",CGA,0.16778233903537798
"pendergrass, GA, US",85GA,4.33831954740066
"north pownal, VT, US",KDDH,8.8812885672918
"livingston, TX, US",KMMU,7.289970624040501
"batavia, OH, US",KI69,2.3575104348205502
"sabetha, KS, US",KK83,1.36568673013608
"larksville, PA, US",KWBW,7.4868875330904
"saddleback, CA, US",63CN,5.25782316838185
"dewitt, MI, US",92MI,3.6031902956569803
"ralston, NE, US",KMLE,4.91703487873497
"commerce, GA, US",K2F7,3.9280872653216106
"damariscotta, ME, US",74ME,3.20612524776279
"ortonville, MI, US",MI45,3.9179909520229503
"portland, CT, US",CT30,6.3995460187913995
"shinnston, WV, US",6W0,2.0562358187763
"russellville, KY, US",K4M7,6.953925936031201
"grand bay, AL, US",K2R5,6.4907466946371
"latta, SC, US",KDLC,12.3373114489035
"byron, GA, US",K29M,5.99320613472426
"north adamas, MA, US",EDLE,6.286224771994501
"blossvale, NY, US",KK16,3.3154759098843303
"blandon, PA, US",PN50,7.445152716883201
"berlin heights, OH, US",K5A1,8.2257738049764
"la,habra, CA, US",KFUL,4.93103614169133
"grandview, OH, US",OA16,4.59215242191486
"rowayton, CT, US",KHPN,19.690929676296903
"zanesville, IN, US",OH36,4.676813542493551
"savannah`, GA, US",KSVN,8.430466876957798
"glenwood spring, CO, US",6IN8,8.6628186020511
"brookville, IN, US",12I,7.870965588739801
"ellendale, MN, US",DE12,0.77618092143798
"frankfort, KY, US",KFFT,2.8079920251895505
"jonesborough, TN, US",97TN,8.755010109913501
"mcneill, MS, US",13MS,3.88616143027824
"festus, MO, US",KFES,2.35282355199441
"rogers, OH, US",8OH4,7.157455844273101
"edmore, MI, US",53W,13.1854308570837
"old station, CA, US",KO89,24.490868558697905
"emily, MN, US",83MN,10.6670329352352
"forest hills, PA, US",KLOU,5.667787048249621
"melville, NY, US",KFRG,6.236692285266
"la porte, TX, US",KT41,3.46665919897953
"marble falls, AR, US",KO42,19.912199385137406
"fort white, FL, US",FD31,1.21154751543807
"saint johns, MI, US",97G,2.38184737062588
"presque isle, MI, US",KPZQ,10.5074837194464
"glen arbor, MI, US",Y87,9.391320706496401
"lakeside, AZ, US",9S3,0.581252752029654
"earlville, IL, US",KVGC,9.6898236760548
"fostoria, MI, US",9MI5,9.8410999700844
"vidor, TX, US",3XS4,6.148367096949
"stratford, NJ, US",KBDR,2.08416470760819
"marlow, NH, US",US-0711,3.62300519601108
"etters, PA, US",KCXY,3.4726679124921005
"cambria/san luis obispo county, CA, US",66CA,3.56187040447482
"cape hatteras, NC, US",KHSE,7.1215133910345
"the villages, FL, US",2FD1,4.3566939672372005
"bates, MO, US",KBUM,2.4950493687054602
"st. george, ME, US",KRKD,7.9390835020134
"mt. rainier national park, WA, US",21W,14.033030783114702
"shelbyville, IN, US",IN49,3.6025396915685404
"grenada, CA, US",US-0058,6.084479600898661
"monterey, TN, US",MA18,11.6210582318826
"thermopolis, WY, US",KHSG,10.907114018303702
"maysville, GA, US",01IA,1.8701575778763
"lauderhill, FL, US",KFXE,7.0508872953378
"prattville, AL, US",K1A9,4.89046716564669
"robbinsville, NC, US",KRHP,12.8358144217368
"st.petersburg, FL, US",KSPG,3.9966800334115504
"bowman, SC, US",KBWW,5.157839682990811
"carlton, OR, US",OR59,3.03745147957089
"zephyr cove, NV, US",KTVL,8.4937995575487
"clawson, MI, US",KVLL,2.22547887763956
"leesville, SC, US",OA14,7.8843000863187
"bunnell, FL, US",KXFL,4.7011676158309506
"garden city, MO, US",7N3,12.248709983586
"forest grove, MI, US",KZ98,4.577596753725451
"el dorado springs, MO, US",K87K,2.2678990891497
"salisbury, NH, US",2MD4,4.36654897268499
"west milwaukee, WI, US",KMKE,7.303040599962601
"bloom township, OH, US",69OI,11.0313739687122
"melrose, MA, US",KBOS,9.752636572193701
"riverton, UT, US",UT13,5.25543359958558
"fort lee, VA, US",NJ00,4.29524639534547
"paris, MS, US",XS30,7.1661495814659
"medina, MN, US",K1G5,6.7840595620551
"herrin, IL, US",KMWA,4.390673616460801
"drummonds, TN, US",8TN8,7.5201592896962985
"wilsonville, IL, US",KUAO,4.4442067448235605
"russellville, MO, US",K4M7,6.953925936031201
"ganado, AZ, US",TS08,3.80454867060588
"petit jean mountain, AR, US",K4M2,15.8455875125115
"sim, FL, US",6FD7,3.4607915848268997
"lanesboro, MN, US",5N5,12.8788470649746
"lees summit, MO, US",KLXT,4.153652353493641
"warr acres, OK, US",KPWA,2.1439737852642904
"forest hill, MD, US",MD31,1.0807430915915999
"wheatland, ND, US",ND68,4.46242570584885
"pottsville, PA, US",7PN0,3.50435249554437
"stuart, VA, US",KSUA,3.49467769355328
"carlisle, NY, US",3NY0,7.1490426425883
"lincoln city,, OR, US",KS45,5.73738068757267
"ebensburg, PA, US",K9G8,4.21705677382407
"gwinn, MI, US",0MI4,3.26347121567259
"milford, NE, US",NE65,1.63933316715303
"louisburg, KS, US",79NC,3.81315981635739
"hartsburg, IL, US",IL64,7.193826188122499
"dolton, IL, US",KIGQ,10.288210491016201
"darlington, PA, US",K6J7,4.69454460642324
"millmont, PA, US",8PA4,8.713836426698101
"prue, OK, US",4F1,5.763216845651761
"mount carroll, IL, US",LL07,2.6828214392322
"flora vista, NM, US",KN19,4.4612167943682906
"texas coast, TX, US",KLBX,0.38379564323658905
"manaus-amazonas, AL, US",SBMN,6.7877948663118
"neptune, OH, US",OI99,2.64817861102413
"jim ridge, WV, US",W07,13.1626215777573
"secaucus, NJ, US",NJ00,5.7467202576426
"harrisburg, IL, US",KHSB,6.474924438704099
"lyndhurst, NJ, US",W13,4.583054784018151
"wesley chapel, FL, US",KX39,3.70910503105785
"cary, IL, US",K3CK,5.403174677042671
"millhurst, IL, US",NJ46,4.10943679873497
"neola, UT, US",UT67,10.492268447729703
"lexington, MO, US",K9S9,0.6977921648091301
"hays, KS, US",KUKF,2.93110888754034
"ireland, IN, US",MS57,11.6188489189989
"success, NH, US",K4M9,6.8363362764738
"la grange, TX, US",K3T5,5.521884692393881
"bisti, NM, US",KFMN,1.52965946064519
"bodie, CA, US",KO57,12.674293179524101
"roosevelt, MI, US",87MN,5.44321702227177
"spencer, WI, US",44WI,5.326526255612761
"hapeville, GA, US",KATL,2.6609757273522
"university city, MO, US",KSTL,9.0169704285534
"greece, NY, US",91NY,3.8773314175230897
"la mesilla, NM, US",KLRU,7.932275180312399
"henderson, AR, US",75AR,7.3584691735509
"lafayette, OR, US",0CD7,1.3561546757134502
"alston, MI, US",2P4,9.9895830919362
"siesta key, FL, US",KSRQ,12.6246049933158
"dover, PA, US",0N4,5.1985619929089
"gretna, VA, US",VA48,20.0736935513154
"loogootee, IN, US",KDCY,15.1559399333097
"redington beach, FL, US",KPIE,15.6361494842928
"maryville, IL, US",K78Y,2.67248193059664
"big pine key, FL, US",FD51,8.0926310096478
"topsail island, NC, US",N21,4.86412450929882
"lauderdale-by-the-sea, FL, US",KPMP,6.2788810011165
"franklin furnace, OH, US",KDWU,9.259932943673101
"oquawka, IL, US",LL23,8.4661024164714
"tiverton, RI, US",RI06,2.73476816353485
"rangeley, MA, US",M57,1.79034929130132
"clovis/fresno, CA, US",KFAT,3.6369685499727598
"nutrioso, AZ, US",KD68,15.067385159926502
"bethlehem, NH, US",KABE,5.56716820118409
"fort washington, PA, US",US-0370,5.58006449506857
"dexter, MI, US",MI29,7.0913388919869
"ravena, NY, US",33NY,7.3530889251849
"hancock, ME, US",0ME4,12.0016534802607
"allenhurst, GA, US",KBLM,10.3804704341964
"trezevant, TN, US",TN16,11.8945592779266
"oakhurst, CA, US",KRVS,6.3708666038226
"doylestown, OH, US",K3G3,5.09075724159234
"hyannisport, MA, US",KHYA,4.33273798229832
"mcguire afb, NJ, US",KWRI,0.12040689211254901
"brandt, OH, US",US-0793,9.2557379031183
"goodman, MO, US",1MS2,2.9336167098455403
"keshena, WI, US",KEZS,9.214937523558
"williams, CA, US",CN12,1.15421350651029
"georgetown township, WI, US",16NJ,5.14155003317766
"new castle, CA, US",KUCP,5.007220263379801
"shelbyville, IL, US",40KY,7.493575711846501
"runge, TX, US",4XA2,8.9602969643964
"cloverly, MD, US",W18,10.8164384703666
"oldtown, MD, US",1W3,12.414009930068701
"schofield barracks, HI, US",PHHI,1.82655951493959
"colbyville, VT, US",VT01,14.337224475143403
"eustis, NE, US",2NE0,12.131652228227102
"pacific coast highway, CA, US",KTOA,3.01812364036566
"bridgeport, NY, US",NY72,7.913764134166501
"rowland heights, CA, US",KFUL,8.8341069604572
"ashley, OH, US",2OH0,5.8241510528715015
"stayton, WA, US",5OR9,2.42517297664359
"mount sterling, KY, US",2OH8,7.4777923900674
"cross roads, TX, US",0P2,5.710690851127021
"burbank, IL, US",KMDW,3.97429779510585
"hardy, VA, US",5IA6,2.89487644559019
"bodega bay, CA, US",KSTS,18.1241855635032
"webb, IA, US",KSPW,20.916542577145503
"eden mills, VT, US",VT39,10.127302934976
"prescott national forest, AZ, US",16AZ,10.833187909480202
"deer park, OH, US",KLUK,9.3789639100755
"greenville, ME, US",52B,0.49291256940062395
"fort thomas, KY, US",KLUK,3.0622166263174497
"carle place, NY, US",7N3,11.2634805221361
"morrow county, OH, US",K4I9,7.8731030202525005
"boston area, MA, US",PH-0150,20.8774672869609
"spanish springs, NV, US",N86,3.0551155917331503
"eaton, NH, US",3OH1,7.7411371924377
"frankort, MI, US",EDKA,3.4021618656712205
"claremont, NC, US",KCNH,1.60755099252867
"uniontown, PA, US",1D4,2.26863960090399
"princeton, IL, US",8LL2,6.0967460231336705
"lillington, NC, US",KHRJ,7.0041590542107
"marble hill, GA, US",0T3,2.01211132954419
"glassboro, NJ, US",NJ64,2.3891937879015903
"south charleston, OH, US",WV12,3.9081208869587702
"whitewater, WI, US",3WI5,1.7983890289329303
"jacksonville, OR, US",KNIP,10.1577160865592
"san ysidro, CA, US",KAEG,32.459827434988505
"wallingford, KY, US",KEST,7.619548523457601
"mount pinos, CA, US",02CL,6.3720941073849
"mount orab, OH, US",OA10,1.8769574577281403
"bend, TX, US",8OR5,2.15882853290352
"holly springs, AR, US",KCDH,17.3772955297017
"saint maries, ID, US",KS72,1.18845240241176
"bainbridge/ port deposit, MD, US",M06,7.117804457791201
"waukon, IA, US",Y01,0.99141777913554
"cloverdale, OR, US",KO60,0.015425301754154701
"cherry grove beach, SC, US",KCRE,7.0630925166504
"florala, AL, US",K0J4,3.8441536682635804
"ft. lupton, CO, US",CO28,5.1125935199855395
"umatilla, OR, US",KHRI,7.606364628190501
"davis, CO, US",KEDU,2.52262706763636
"humble/atascocita, TX, US",1XS1,9.8661318379704
"guthriesville, PA, US",PA70,6.830485531618501
"mars hill, ME, US",ME38,3.8926093111219804
"marshall, WI, US",5WI3,4.52072292141582
"mapleton, KS, US",KU77,5.20722799011864
"johnston, IA, US",Y76,3.6026004609642603
"wattsburg, PA, US",2PN0,1.15586697009375
"slades corners, WI, US",WI89,4.68407092486302
"lake dallas, TX, US",30F,1.3539002599599301
"alton, NH, US",KALN,9.346106881302301
"durand, MI, US",K29M,3.85758404674587
"little compton, RI, US",MA07,6.7276308621915
"funks grove, IL, US",2LL3,3.58988030568783
"nolensville, TN, US",KMQY,12.258754058079
"reed, KY, US",5AR1,1.63636460224407
"crowley, LA, US",KOAK,5.2770728508496205
"overlea, MD, US",KMTN,9.050582293259401
"sweetwater, NJ, US",KSWW,4.27512067531299
"bedford hills, NY, US",KHPN,16.2836118474138
"meredith, NH, US",16NH,5.104492639867621
"fort oglethorpe, GA, US",GA03,8.6583428840898
"vermont, IL, US",IL54,4.37389614622692
"foristell, MO, US",66MO,1.4916496398028203
"myrtle beach, VA, US",KMYR,3.63000342976479
"voluntown, CT, US",CT32,4.27475814847947
"williamson county, IL, US",KMWA,7.2763876952874
"warren, MA, US",5MA3,4.15706046130215
"hazelton, ND, US",6H8,0.554527836578853
"simpsonville, KY, US",58KY,9.3605476890771
"canaan, ME, US",ME62,7.3775904628590006
"none, MI, US",CZ-0061,6.0338006544550495
"baconton, GA, US",GA14,13.8331466205588
"nauvoo, IL, US",38IS,3.19272713341002
"nothing, AZ, US",KE51,13.408321284513
"jamesburg, NJ, US",NJ75,5.4502313866308905
"ovid, CO, US",D82,2.6929842964751702
"pine valley, CA, US",K19N,2.16039799613331
"yankeetown, FL, US",66FD,14.8146473945691
"daggett, CA, US",KDAG,6.13149931955376
"cascade, IA, US",KMXO,11.337398149031099
"algood, TN, US",TN80,3.83864960483685
"oxford, MI, US",KUOX,2.10333123964152
"ashburn, GA, US",KJYO,6.17307712299036
"hondo, TX, US",KHDO,2.82392822736306
"topaz lake, NV, US",NV97,12.5487136106982
"waupun, WI, US",WI07,2.45255996643723
"schwenksville, PA, US",28PA,1.42491982025061
"dinuba, CA, US",CA13,6.3679843451583
"lakeville, MA, US",KTAN,5.563395028179721
"oak grove, KY, US",KHOP,3.89339816398164
"ostrander, OH, US",OI85,0.64794058930908
"east sandwich, MA, US",2B1,6.5480026975317
"truro, MA, US",KPVC,14.5121278103001
"rural el paso, IL, US",LFQJ,6.054441592838311
"monroeville, IN, US",IN58,6.4440516795561
"isleta, NM, US",KABQ,11.5318053304236
"little valley, NY, US",67NY,3.84360245793891
"kenai peninsula, AK, US",NIN,8.7233928000831
"richmond, MI, US",MI86,9.6221280260142
"hawley lake, AZ, US",KE24,20.0945480629878
"tennessee ridge, TN, US",KM93,10.467317620343701
"poplarville, MS, US",KM13,5.576130549914851
"wawina, MN, US",2MN2,13.296417346202402
"kennebec, SD, US",SD78,0.98342690011344
"university park, PA, US",C56,5.38995497259924
"victor, NY, US",D67,6.311535107955299
"hebo, OR, US",PFC,5.364696833973721
"glenside, PA, US",KLOM,9.0039770656497
"highland county - monterey, VA, US",VA75,5.315197318749631
"kingston, NM, US",NM69,17.2588491728856
"lake bluff, IL, US",KUGN,12.438076284729002
"new york city, CA, US",KJFK,1.9188481252434302
"texas city/galveston, TX, US",US-0703,3.0489649767584104
"ridley park, PA, US",9N2,2.7958363808841002
"willow, AK, US",7OK2,6.19114623851034
"auburn, MI, US",KMBS,6.14679162266277
"fredericktown, MO, US",KH88,4.04315185339836
"hurley, SD, US",2SD7,4.30216815938274
"tinker afb, OK, US",KTIK,0.377226817244496
"jessup, GA, US",KFME,6.263704758194101
"leaky, TX, US",T71,11.943083364237902
"burkeville, VA, US",KW81,8.0798396863617
"powell, WY, US",WY36,3.08371608233397
"springfield, SD, US",KY03,2.0715311793105
"odenton, MD, US",KFME,3.9299394686528704
"hilton head island, SC, US",2SC4,7.315964457876
"sagle, ID, US",68ID,5.17692274535844
"sioux falls, sd, SD, US",KFSD,3.52177425150219
"chicago, IN, US",KMDW,11.2719974265981
"reading`, PA, US",KRDG,4.92831092743137
"palmer township, PA, US",2E8,4.673987773075621
"waynesville, NC, US",85NC,14.971532441801402
"adairsville, GA, US",KCZL,8.2010718382482
"west palm beach florida, FL, US",KPBI,5.4770465954997
"jackson, PA, US",KJXN,3.93510237704181
"delran, NJ, US",3NJ6,7.466421590246702
"fort huachuca, AZ, US",KFHU,4.80701169097038
"monee, IL, US",2IL9,2.81958015326283
"table rock, SC, US",KRKS,38.2566498404202
"holden, LA, US",15OK,5.686921537117651
"hertford, NC, US",54NC,6.3500323834494
"sitka, OR, US",A29,0.317354350858146
"clarkton, NC, US",K34M,4.23804626997498
"omak, WA, US",0WN9,2.40523014893571
"richmond hill, GA, US",GE27,3.9521908877382
"grand rapids, OH, US",82OH,10.532158788491099
"west yellowstone, MT, US",KWYS,1.90330885805409
"iowa park, TX, US",KF14,3.61228119033204
"youngstown, FL, US",K04G,3.3205706760612603
"san pablo, CO, US",CA35,10.626980178444299
"chevy chase, MD, US",KCGS,11.490753888139501
"cimarron, KS, US",KS42,23.624672097735903
"white bluff, TN, US",6TN9,4.62255097122954
"medanales, NM, US",KE14,14.246941514215502
", AZ, US",19AZ,16.996956183127796
"lincoln beach, OR, US",KS45,2.07107394412716
"cedar, UT, US",UT09,18.9059593026753
"boyne falls, MI, US",KBFA,0.5155348447490039
"tensed, ID, US",73S,8.077270515280201
"pittsfield, IL, US",KPSF,3.98170258328898
"mora, MN, US",KJMR,1.44346694827878
"fleming, CO, US",K17V,14.704799563722599
"murrysville, PA, US",4G0,5.89271586433632
"west palm, FL, US",KPSP,0.144472507182963
"east millinocket, ME, US",KMLT,7.445787360253201
"newport, ME, US",ME68,2.75306714964441
"parkland, WA, US",KFXE,17.2084006145916
"mt. olive, WV, US",IS33,7.9960334858577005
"kingston, RI, US",08R,7.1778698222715
"leslie county, KY, US",KI35,20.9187904641273
"tarentum, PA, US",9G1,4.2877393984242005
"blairstown, NJ, US",KTZT,12.7389833179254
"rock falls, WI, US",KSQI,3.23631543482289
"north dartmouth, MA, US",KEWB,3.71969523895212
"irvine/newport beach, CA, US",KSNA,2.67484175946072
"highspire, PA, US",KMDT,2.5711625382873304
"turkey ridge, SD, US",1SD3,7.5895616232936005
", SD, US",K98D,14.3929691114013
"rockport-fulton, TX, US",KFTY,2.17749612909429
"otis, ME, US",0ME4,3.17490869938194
"rock creek lake, CA, US",US-0114,8.168550970809601
"glencoe, MN, US",KX50,3.41039124967932
"lubec, ME, US",65B,3.6516846307897803
"gibson, NY, US",6NY1,4.74992799199641
"keene, TX, US",TX67,3.4357255177878003
"spring lake park, MN, US",KANE,3.23029058881707
"sweeny, TX, US",08XS,8.608772060547299
"chatham, IL, US",KCQX,2.25646484061636
"walton, KY, US",8KY6,6.180630514560811
"bell buckle, TN, US",KSYI,7.251924057802201
"avila beach, CA, US",KSBP,6.6870573887033995
"casa, AR, US",0AR1,12.6448389863874
"westboro, MO, US",KK57,7.8028677326484
"morganton, GA, US",NC52,3.66666835584411
"lisbon, CT, US",24CT,4.33626510566349
"montpelier, OH, US",OI72,9.401252707132201
"sanborn, NY, US",KIAG,4.85049876147792
"plattsmouth, NE, US",KPMV,5.45887675731321
"woolwich, ME, US",KIWI,7.2495129238308005
"madison, VA, US",KMSN,6.176785566631051
"wood lake, NE, US",KANW,15.002810895219298
"clifton forge, VA, US",0VA2,4.76616226729545
"kit carson, CO, US",CO22,9.1925833338351
"bryson, CA, US",95TS,6.9168956918724
"ione, WA, US",KS23,2.4044718065823005
"emmaus, PA, US",KXLL,2.9982367865052
"browder, KY, US",KM21,9.0260522464689
"st. marys, GA, US",K4J6,2.54653004252484
"bucksport, ME, US",72ME,12.358999990154702
"wolf point, MT, US",KOLF,3.30111317685015
"madison, KS, US",KMSN,6.176785566631051
"glenshaw, PA, US",77PA,6.669830485170001
"johnstown, NE, US",KANW,3.84078589036236
"otisville, MI, US",9MI5,6.2647266203387995
"peach tree city, GA, US",GA53,2.8769786861958004
"washburn, ND, US",3NA2,2.22476810485491
"roanoke, TX, US",KROA,5.02562668452624
"fort riley, KS, US",K3JC,1.85732173017567
"stephan, SD, US",K9D0,23.003914923702002
"richmond, IL, US",KPSF,7.276911324164101
"zapata falls, CO, US",05V,16.14015890505
"lynnfield, MA, US",KBVY,10.241469749718
"wooten, KY, US",KLUK,8.0296251876252
"rexford, NY, US",94D,1.20287825096103
"milford, CA, US",DE11,2.18485978429293
"discovery bay, CA, US",CN19,1.6931478455328601
"enon, OH, US",2OA4,5.24821589221059
"sautee nacoochee, GA, US",GA67,10.1002575017277
"buckhead, GA, US",1GE7,8.0044643306493
"holdenville, OK, US",KF99,1.2993340652090102
"punta gorda isles, FL, US",KPGD,8.415149962445101
"eldorado, TX, US",K27R,0.744708449313
"ocilla, GA, US",KFZG,9.0267642282474
"pella, IA, US",KPEA,1.9658104121728799
"eglin afb, FL, US",KVPS,2.7680450053358703
"weber city, TN, US",3TN0,13.417177438728901
"melbourne, KY, US",KLUK,7.607731729447799
"catawba, OH, US",1OA4,7.370588066921101
"wabash river, IN, US",K1I7,1.52835455039544
"freehold township, NJ, US",NJ60,3.06906764421519
"tioga, LA, US",KVIQ,19.5450945804171
"lake providence, LA, US",K0M8,2.3559681666339003
"hempstead, NY, US",KJFK,13.3954632591822
"limon, CO, US",KLIC,1.81998487270683
"lula, GA, US",97GA,11.4500201085315
"el valle, NM, US",KE14,21.1228724731023
"youngsville, NM, US",50NM,9.9072050541291
"worcester, VT, US",VT62,13.3063071314445
"lacygne, KS, US",6KS5,9.691795163761201
"yankeetown, IN, US",SD82,8.7892545221766
"moneta, VA, US",0VA1,5.60416869790902
"alamo, CA, US",59CA,3.34906932250062
"altoona, IA, US",KIKV,7.413040644057
"florence, CO, US",67KY,3.12010827909885
"cairo, GA, US",KCIR,6.0012254579931
"calvert, TX, US",US-93TX,5.49399702300831
"mclouth, KS, US",5KS1,0.542745243580185
"carrollton, KY, US",3KY4,0.76957831232118
"carpinteria/santa barbara, CA, US",KSBA,19.3406000885244
"nunapitchuk, AK, US",16A,0.89002325131587
"topeka and lawrence, KS, US",MS50,16.2488805594138
"twinning, MI, US",KAXH,9.5010787855791
"wright patterson afb, OH, US",KFFO,2.26656989942076
"seminole, OK, US",KSRE,4.22267751465552
"metalton, AR, US",US-0708,7.488525026317499
"portland, TX, US",KPDX,6.14715469538013
"braintree, VT, US",VT55,9.4219899063156
"north palm beach, FL, US",KPBI,15.967158174603002
